gid,STD_YM,dup_fac_cnt,fac_name_1,fac_func_1,fac_name_2,fac_func_2,fac_name_3,fac_func_3,fac_name_4,fac_func_4,fac_name_5,fac_func_5,fac_name_6,fac_func_6,fac_name_7,fac_func_7,fac_name_8,fac_func_8,fac_name_9,fac_func_9,fac_name_10,fac_func_10,fac_name_11,fac_func_11,fac_name_12,fac_func_12,fac_name_13,fac_func_13,fac_name_14,fac_func_14,fac_name_15,fac_func_15,fac_name_16,fac_func_16,fac_name_17,fac_func_17,dup_fac_pop
마라330790,202510,5,애플 아울렛 서부시외버스터미널,상업,동매산둘레길,여가,하하센터,여가,장림 롯데마트,상업,수풀작은도서관,교육,무지개작은도서관,교육,새벽시장,상업,이마트 사상점,상업,신평골목시장,상업,장림2동 행정복지센터,주거여가,감전천,여가,동매누리 작은도서관,교육,사하구청 제2청사,주거의료교육,신남초등학교,여가,개금3동 주민센터,주거의료여가,장림생태공원,여가,르네시떼,상업,805.0
마라330791,202510,1,애플 아울렛 서부시외버스터미널,상업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
마라331758,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331759,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331760,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331761,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331762,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331763,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331764,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331765,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331766,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331767,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331768,202510,5,창날공원,여가,동매산둘레길,여가,사상인디스테이션,여가,사하구청 제2청사,주거의료교육,감전천,여가,한국신발관,여가,당감행복마루센터,주거여가,감전시장,상업,신남초등학교,여가,동매누리행복센터,주거의료,사상평생학습관,교육,장림생태공원,여가,효림초등학교,여가,감전동 행정복지센터,주거의료,수풀작은도서관,교육,당감골목시장,상업,애플 아울렛 서부시외버스터미널,상업,4504.5
마라331769,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331770,202510,1,장림생태공원,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5
마라331771,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331772,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331773,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331774,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331775,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331776,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331777,202510,4,하하센터,여가,장림생태공원,여가,장림1동행정복지센터,주거의료,보림공원,여가,장림공원,여가,사하구청 제2청사,주거의료교육,동매산둘레길,여가,부산진구여성가족문화센터,주거,무지개작은도서관,교육,,,,,,,,,,,,,,,,,80.5
마라331778,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331779,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331780,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331781,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331782,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331783,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331784,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331785,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331786,202510,5,감전시장,상업,장림공원,여가,수풀작은도서관,교육,사상 보건소,주거의료,부산진구 생활문화센터,교육여가,창날공원,여가,동매누리행복센터,주거의료,사상근린공원,여가,애플 아울렛 서부시외버스터미널,상업,효림초등학교,여가,새벽시장,상업,무지개작은도서관,교육,사상평생학습관,교육,이마트 사상점,상업,하하센터,여가,동매산둘레길,여가,삼성테스코홈플러스서부산점,상업,5075.0
마라331787,202510,5,동매산둘레길,여가,신남초등학교,여가,이마트 사상점,상업,애플 아울렛 서부시외버스터미널,상업,사하구청 제2청사,주거의료교육,신평골목시장,상업,르네시떼,상업,삼성테스코홈플러스서부산점,상업,하하센터,여가,수풀작은도서관,교육,동매누리행복센터,주거의료,동매누리 작은도서관,교육,사상인디스테이션,여가,장림생태공원,여가,장림공원,여가,장림2동 행정복지센터,주거여가,,,332.5
마라331788,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331789,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331790,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라331791,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332758,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332759,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332760,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332761,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332762,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332763,202510,5,사상평생학습관,교육,보림공원,여가,장림1동행정복지센터,주거의료,감전천,여가,감전시장,상업,동매누리 작은도서관,교육,장림공원,여가,새벽시장,상업,르네시떼,상업,새당감시장,상업,장림2동 행정복지센터,주거여가,괘법동 행정복지센터,주거의료교육,하하센터,여가,신평골목시장,상업,애플 아울렛 서부시외버스터미널,상업,수풀작은도서관,교육,효림초등학교,여가,1687.0
마라332764,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332765,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332766,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332767,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332768,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332769,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332770,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332771,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332772,202510,5,수풀작은도서관,교육,보림공원,여가,장림2동 행정복지센터,주거여가,감전시장,상업,신남초등학교,여가,새당감시장,상업,부산진구여성가족문화센터,주거,사상인디스테이션,여가,효림초등학교,여가,애플 아울렛 서부시외버스터미널,상업,사하구청 제2청사,주거의료교육,당감사회복지관,주거,장림공원,여가,사상 보건소,주거의료,동매누리행복센터,주거의료,동매산둘레길,여가,신평골목시장,상업,633.5
마라332773,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332774,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332775,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332776,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332777,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332778,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332779,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332780,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332781,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332782,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332783,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332784,202510,4,장림생태공원,여가,보림공원,여가,사하구청 제2청사,주거의료교육,수풀작은도서관,교육,신남초등학교,여가,하하센터,여가,무지개작은도서관,교육,장림공원,여가,장림1동행정복지센터,주거의료,,,,,,,,,,,,,,,,,224.0
마라332785,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332786,202510,4,하하센터,여가,신남초등학교,여가,장림생태공원,여가,수풀작은도서관,교육,사하구청 제2청사,주거의료교육,동매산둘레길,여가,,,,,,,,,,,,,,,,,,,,,,,406.0
마라332787,202510,5,신평골목시장,상업,동매산둘레길,여가,동매누리 작은도서관,교육,동매누리행복센터,주거의료,삼성테스코홈플러스서부산점,상업,하하센터,여가,르네시떼,상업,이마트 사상점,상업,신남초등학교,여가,사하구청 제2청사,주거의료교육,수풀작은도서관,교육,,,,,,,,,,,,,224.0
마라332788,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332789,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332790,202510,5,동매누리 작은도서관,교육,이마트 사상점,상업,하하센터,여가,장림생태공원,여가,보림공원,여가,부산진구 어린이청소년 도서관,주거교육,사상 보건소,주거의료,동매누리행복센터,주거의료,부산진구여성가족문화센터,주거,효림초등학교,여가,무지개작은도서관,교육,신평골목시장,상업,수풀작은도서관,교육,동매산둘레길,여가,장림2동 행정복지센터,주거여가,사하구청 제2청사,주거의료교육,신남초등학교,여가,1260.0
마라332791,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라332792,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333757,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333758,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333759,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333760,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333761,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333762,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333763,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333764,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333765,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333766,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333767,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333768,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333769,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333770,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333771,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333772,202510,2,애플 아울렛 서부시외버스터미널,상업,사상인디스테이션,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
마라333773,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333774,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333775,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333776,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333777,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333778,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333779,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333780,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333781,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333782,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333783,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333784,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333785,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333786,202510,5,장림생태공원,여가,개금테마공원,여가,수풀작은도서관,교육,르네시떼,상업,장림2동 행정복지센터,주거여가,효림초등학교,여가,장림공원,여가,창날공원,여가,동매산둘레길,여가,동매누리행복센터,주거의료,하하센터,여가,이마트 사상점,상업,무지개작은도서관,교육,감전천,여가,신평골목시장,상업,삼성테스코홈플러스서부산점,상업,부산진구여성가족문화센터,주거,1935.5
마라333787,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333788,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333789,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333790,202510,5,장림2동 행정복지센터,주거여가,신평골목시장,상업,애플 아울렛 서부시외버스터미널,상업,하하센터,여가,삼성테스코홈플러스서부산점,상업,수풀작은도서관,교육,부산진구 어린이청소년 도서관,주거교육,장림1동행정복지센터,주거의료,르네시떼,상업,장림생태공원,여가,사상인디스테이션,여가,감전천,여가,이마트 사상점,상업,당감골목시장,상업,개금테마공원,여가,사하구청 제2청사,주거의료교육,동매누리행복센터,주거의료,5040.0
마라333791,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333792,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라333793,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334757,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334758,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334759,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334760,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334761,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334762,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334763,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334764,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334765,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334766,202510,5,장림생태공원,여가,삼성테스코홈플러스서부산점,상업,무지개작은도서관,교육,보림공원,여가,애플 아울렛 서부시외버스터미널,상업,동매누리 작은도서관,교육,하하센터,여가,개금테마공원,여가,신남초등학교,여가,수풀작은도서관,교육,장림 롯데마트,상업,르네시떼,상업,부산진구여성가족문화센터,주거,장림공원,여가,동매산둘레길,여가,신평골목시장,상업,사하구청 제2청사,주거의료교육,1211.0
마라334767,202510,5,애플 아울렛 서부시외버스터미널,상업,장림 롯데마트,상업,보림공원,여가,수풀작은도서관,교육,사상인디스테이션,여가,무지개작은도서관,교육,장림공원,여가,사하구청 제2청사,주거의료교육,동매누리 작은도서관,교육,장림생태공원,여가,동매산둘레길,여가,하하센터,여가,신남초등학교,여가,장림1동행정복지센터,주거의료,,,,,,,231.0
마라334768,202510,5,감전동 행정복지센터,주거의료,애플 아울렛 서부시외버스터미널,상업,르네시떼,상업,개금종합사회복지관,주거의료여가,수풀작은도서관,교육,새당감시장,상업,당감사회복지관,주거,동매산둘레길,여가,사상근린공원,여가,동매누리행복센터,주거의료,감전시장,상업,부산진구 동네 청년마루,교육,장림2동 행정복지센터,주거여가,부산진구 생활문화센터,교육여가,이마트 사상점,상업,효림초등학교,여가,당감행복마루센터,주거여가,10972.5
마라334769,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334770,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334771,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334772,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334773,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334774,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334775,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334776,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334777,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334778,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334779,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334780,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334781,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334782,202510,5,사상인디스테이션,여가,동매누리 작은도서관,교육,장림공원,여가,신평골목시장,상업,삼성테스코홈플러스서부산점,상업,장림2동 행정복지센터,주거여가,하하센터,여가,신남초등학교,여가,이마트 사상점,상업,르네시떼,상업,감전천,여가,애플 아울렛 서부시외버스터미널,상업,보림공원,여가,무지개작은도서관,교육,장림1동행정복지센터,주거의료,사하구청 제2청사,주거의료교육,,,119.0
마라334783,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334784,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334785,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334786,202510,5,동매누리행복센터,주거의료,감전동 행정복지센터,주거의료,르네시떼,상업,장림1동행정복지센터,주거의료,신남초등학교,여가,이마트 사상점,상업,애플 아울렛 서부시외버스터미널,상업,삼성테스코홈플러스서부산점,상업,하하센터,여가,사상 보건소,주거의료,사하구청 제2청사,주거의료교육,장림 롯데마트,상업,무지개작은도서관,교육,새벽시장,상업,사상인디스테이션,여가,장림공원,여가,동매산둘레길,여가,406.0
마라334787,202510,5,신평골목시장,상업,하하센터,여가,장림공원,여가,신남초등학교,여가,동매누리 작은도서관,교육,사하구청 제2청사,주거의료교육,,,,,,,,,,,,,,,,,,,,,,,150.5
마라334788,202510,5,창날공원,여가,하하센터,여가,동매누리행복센터,주거의료,부산진구 생활문화센터,교육여가,신평골목시장,상업,르네시떼,상업,새벽시장,상업,무지개작은도서관,교육,장림1동행정복지센터,주거의료,애플 아울렛 서부시외버스터미널,상업,사상 보건소,주거의료,장림 롯데마트,상업,당감골목시장,상업,개성고등학교,여가,당감사회복지관,주거,동매누리 작은도서관,교육,동매산둘레길,여가,7836.5
마라334789,202510,2,르네시떼,상업,삼성테스코홈플러스서부산점,상업,창날공원,여가,이마트 사상점,상업,애플 아울렛 서부시외버스터미널,상업,,,,,,,,,,,,,,,,,,,,,,,,,17.5
마라334790,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334791,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334792,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라334793,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335756,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335757,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335758,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335759,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335760,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335761,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335762,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335763,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335764,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335765,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335766,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335767,202510,5,감전시장,상업,효림초등학교,여가,수풀작은도서관,교육,장림공원,여가,사하구청 제2청사,주거의료교육,동매누리 작은도서관,교육,당감사회복지관,주거,개금테마공원,여가,개금3동 주민센터,주거의료여가,한국신발관,여가,동매산둘레길,여가,새벽시장,상업,무지개작은도서관,교육,부산진구 생활문화센터,교육여가,하하센터,여가,신남초등학교,여가,르네시떼,상업,6020.0
마라335768,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335769,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335770,202510,5,사하구청 제2청사,주거의료교육,사상인디스테이션,여가,삼성테스코홈플러스서부산점,상업,장림1동행정복지센터,주거의료,장림공원,여가,새벽시장,상업,장림 롯데마트,상업,동매누리 작은도서관,교육,개금테마공원,여가,신남초등학교,여가,장림2동 행정복지센터,주거여가,동매산둘레길,여가,하하센터,여가,동매누리행복센터,주거의료,보림공원,여가,르네시떼,상업,장림생태공원,여가,1407.0
마라335771,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335772,202510,5,개성고등학교,여가,무지개작은도서관,교육,애플 아울렛 서부시외버스터미널,상업,부산진구 어린이청소년 도서관,주거교육,장림1동행정복지센터,주거의료,감전시장,상업,신남초등학교,여가,신평골목시장,상업,효림초등학교,여가,백양가족공원,여가,당감골목시장,상업,수풀작은도서관,교육,동매누리 작은도서관,교육,하하센터,여가,이마트 사상점,상업,보림공원,여가,개금테마공원,여가,7143.5
마라335773,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335774,202510,4,무지개작은도서관,교육,보림공원,여가,효림초등학교,여가,장림1동행정복지센터,주거의료,장림생태공원,여가,동매누리행복센터,주거의료,장림2동 행정복지센터,주거여가,수풀작은도서관,교육,장림공원,여가,,,,,,,,,,,,,,,,,287.0
마라335775,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335776,202510,5,장림 롯데마트,상업,사상인디스테이션,여가,새당감시장,상업,르네시떼,상업,새벽시장,상업,장림생태공원,여가,신평골목시장,상업,감전동 행정복지센터,주거의료,수풀작은도서관,교육,사상근린공원,여가,동매산둘레길,여가,백양가족공원,여가,사상평생학습관,교육,감전시장,상업,개금3동 주민센터,주거의료여가,사상 보건소,주거의료,동매누리행복센터,주거의료,1708.0
마라335777,202510,5,수풀작은도서관,교육,삼성테스코홈플러스서부산점,상업,장림1동행정복지센터,주거의료,장림 롯데마트,상업,르네시떼,상업,보림공원,여가,신평골목시장,상업,하하센터,여가,장림2동 행정복지센터,주거여가,신남초등학교,여가,동매누리행복센터,주거의료,동매산둘레길,여가,무지개작은도서관,교육,사상인디스테이션,여가,동매누리 작은도서관,교육,장림공원,여가,장림생태공원,여가,483.0
마라335778,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335779,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335780,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335781,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335782,202510,5,보림공원,여가,무지개작은도서관,교육,동매누리 작은도서관,교육,동매산둘레길,여가,장림1동행정복지센터,주거의료,사상평생학습관,교육,애플 아울렛 서부시외버스터미널,상업,신평골목시장,상업,장림 롯데마트,상업,장림생태공원,여가,하하센터,여가,감전천,여가,사하구청 제2청사,주거의료교육,동매누리행복센터,주거의료,수풀작은도서관,교육,신남초등학교,여가,,,346.5
마라335783,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335784,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335785,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335786,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335787,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335788,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335789,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335790,202510,5,이마트 사상점,상업,동매산둘레길,여가,동매누리 작은도서관,교육,애플 아울렛 서부시외버스터미널,상업,수풀작은도서관,교육,삼성테스코홈플러스서부산점,상업,장림1동행정복지센터,주거의료,신평골목시장,상업,사상인디스테이션,여가,사상 보건소,주거의료,괘법동 행정복지센터,주거의료교육,장림공원,여가,장림2동 행정복지센터,주거여가,하하센터,여가,장림생태공원,여가,개금3동 주민센터,주거의료여가,당감사회복지관,주거,10048.5
마라335791,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335792,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라335793,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336755,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336756,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336757,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336758,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336759,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336760,202510,5,보림공원,여가,장림1동행정복지센터,주거의료,동매누리행복센터,주거의료,신평골목시장,상업,수풀작은도서관,교육,하하센터,여가,장림생태공원,여가,장림공원,여가,감전천,여가,무지개작은도서관,교육,동매누리 작은도서관,교육,,,,,,,,,,,,,150.5
마라336761,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336762,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336763,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라336764,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
