STD_YM,gID,dup_fac_cnt,fac_name_1,fac_name_2,fac_name_3,fac_name_4,fac_name_5,fac_name_6,fac_name_7,fac_name_8,fac_name_9,fac_name_10,fac_name_11,fac_name_12,fac_name_13,fac_name_14,fac_name_15,fac_name_16,fac_name_17,fac_func_1,fac_func_2,fac_func_3,fac_func_4,fac_func_5,fac_func_6,fac_func_7,fac_func_8,fac_func_9,fac_func_10,fac_func_11,fac_func_12,fac_func_13,fac_func_14,fac_func_15,fac_func_16,fac_func_17,dup_fac_pop
202509,마라384885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라384886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385853,5,개금3동 주민센터,개금테마공원,개성고등학교,부산진구 생활문화센터,부산진구 어린이청소년 도서관,사상인디스테이션,애플 아울렛 서부시외버스터미널,개금종합사회복지관,부산진구여성가족문화센터,백양가족공원,사상근린공원,부산진구 동네 청년마루,당감행복마루센터,한국신발관,,,,주거의료여가,여가,여가,교육여가,주거교육,여가,상업,주거의료여가,주거,여가,여가,교육,주거여가,여가,,,,227.5
202509,마라385854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385856,5,한국신발관,개금테마공원,부산진구 생활문화센터,사상 보건소,백양가족공원,개금3동 주민센터,부산진구여성가족문화센터,개성고등학교,사상인디스테이션,애플 아울렛 서부시외버스터미널,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,당감골목시장,당감사회복지관,새당감시장,부산진구 동네 청년마루,여가,여가,교육여가,주거의료,여가,주거의료여가,주거,여가,여가,상업,상업,상업,상업,상업,주거,상업,교육,9457.0
202509,마라385857,3,개금3동 주민센터,,,,,,,,,,,,,,,,,주거의료여가,,,,,,,,,,,,,,,,,14.0
202509,마라385858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385860,3,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,백양가족공원,부산진구 생활문화센터,개성고등학교,한국신발관,,,,,,,,,,,상업,상업,상업,여가,교육여가,여가,여가,,,,,,,,,,,42.0
202509,마라385861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라385886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386858,2,당감골목시장,한국신발관,,,,,,,,,,,,,,,,상업,여가,,,,,,,,,,,,,,,,49.0
202509,마라386859,5,한국신발관,개금3동 주민센터,동매누리행복센터,부산진구 생활문화센터,동매누리 작은도서관,신평골목시장,부산진구 어린이청소년 도서관,개성고등학교,당감사회복지관,새당감시장,애플 아울렛 서부시외버스터미널,,,,,,,여가,주거의료여가,주거의료,교육여가,교육,상업,주거교육,여가,주거,상업,상업,,,,,,,164.5
202509,마라386860,5,개금테마공원,한국신발관,개금3동 주민센터,부산진구 생활문화센터,개금종합사회복지관,감전동 행정복지센터,새벽시장,당감사회복지관,새당감시장,감전시장,백양가족공원,부산진구여성가족문화센터,사상인디스테이션,애플 아울렛 서부시외버스터미널,괘법동 행정복지센터,사상 보건소,당감골목시장,여가,여가,주거의료여가,교육여가,주거의료여가,주거의료,상업,주거,상업,상업,여가,주거,여가,상업,주거의료교육,주거의료,상업,5026.0
202509,마라386861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386869,4,부산진구 생활문화센터,개금테마공원,사상 보건소,,,,,,,,,,,,,,,교육여가,여가,주거의료,,,,,,,,,,,,,,,24.5
202509,마라386870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386874,1,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,,,,,,,,,,,,,,,상업,상업,상업,,,,,,,,,,,,,,,10.5
202509,마라386875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라386885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387853,5,한국신발관,사상근린공원,개금테마공원,사상인디스테이션,애플 아울렛 서부시외버스터미널,새벽시장,부산진구 생활문화센터,개금3동 주민센터,당감사회복지관,새당감시장,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,부산진구 동네 청년마루,당감행복마루센터,부산진구여성가족문화센터,하하센터,여가,여가,여가,여가,상업,상업,교육여가,주거의료여가,주거,상업,상업,상업,상업,교육,주거여가,주거,여가,217.0
202509,마라387854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387856,5,개금테마공원,창날공원,애플 아울렛 서부시외버스터미널,개금3동 주민센터,당감사회복지관,새당감시장,한국신발관,부산진구 생활문화센터,부산진구 동네 청년마루,당감행복마루센터,사상근린공원,백양가족공원,사상인디스테이션,,,,,여가,여가,상업,주거의료여가,주거,상업,여가,교육여가,교육,주거여가,여가,여가,여가,,,,,199.5
202509,마라387857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387859,5,당감사회복지관,새당감시장,사상인디스테이션,애플 아울렛 서부시외버스터미널,개금3동 주민센터,한국신발관,부산진구여성가족문화센터,개금테마공원,부산진구 생활문화센터,사상근린공원,부산진구 어린이청소년 도서관,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,감전동 행정복지센터,새벽시장,개성고등학교,주거,상업,여가,상업,주거의료여가,여가,주거,여가,교육여가,여가,주거교육,상업,상업,상업,주거의료,상업,여가,7868.0
202509,마라387860,5,사상근린공원,개금테마공원,개금종합사회복지관,한국신발관,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,개금3동 주민센터,부산진구여성가족문화센터,당감사회복지관,새당감시장,당감골목시장,사상인디스테이션,애플 아울렛 서부시외버스터미널,사상 보건소,부산진구 동네 청년마루,당감행복마루센터,여가,여가,주거의료여가,여가,상업,상업,상업,주거의료여가,주거,주거,상업,상업,여가,상업,주거의료,교육,주거여가,1316.0
202509,마라387861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387862,5,부산진구여성가족문화센터,개금테마공원,개금종합사회복지관,당감사회복지관,새당감시장,부산진구 생활문화센터,사상평생학습관,하하센터,당감골목시장,부산진구 동네 청년마루,당감행복마루센터,한국신발관,개금3동 주민센터,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,개성고등학교,주거,여가,주거의료여가,주거,상업,교육여가,교육,여가,상업,교육,주거여가,여가,주거의료여가,상업,상업,상업,여가,6580.0
202509,마라387863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라387885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388856,5,개금3동 주민센터,사상인디스테이션,애플 아울렛 서부시외버스터미널,개금테마공원,부산진구 동네 청년마루,당감행복마루센터,부산진구 생활문화센터,부산진구여성가족문화센터,당감사회복지관,새당감시장,사상 보건소,부산진구 어린이청소년 도서관,사상근린공원,당감골목시장,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,주거의료여가,여가,상업,여가,교육,주거여가,교육여가,주거,주거,상업,주거의료,주거교육,여가,상업,상업,상업,상업,7616.0
202509,마라388857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라388885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389854,1,한국신발관,,,,,,,,,,,,,,,,,여가,,,,,,,,,,,,,,,,,7.0
202509,마라389855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389859,2,부산진구 생활문화센터,,,,,,,,,,,,,,,,,교육여가,,,,,,,,,,,,,,,,,3.5
202509,마라389860,5,부산진구 생활문화센터,당감사회복지관,새당감시장,부산진구 어린이청소년 도서관,새벽시장,개금테마공원,개금종합사회복지관,백양가족공원,한국신발관,감전동 행정복지센터,개금3동 주민센터,부산진구여성가족문화센터,부산진구 동네 청년마루,당감행복마루센터,개성고등학교,,,교육여가,주거,상업,주거교육,상업,여가,주거의료여가,여가,여가,주거의료,주거의료여가,주거,교육,주거여가,여가,,,399.0
202509,마라389861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389863,5,부산진구 생활문화센터,개금테마공원,부산진구 어린이청소년 도서관,개금종합사회복지관,사상인디스테이션,애플 아울렛 서부시외버스터미널,당감사회복지관,새당감시장,수풀작은도서관,부산진구 동네 청년마루,당감행복마루센터,개금3동 주민센터,개성고등학교,감전시장,사상 보건소,한국신발관,당감골목시장,교육여가,여가,주거교육,주거의료여가,여가,상업,주거,상업,교육,교육,주거여가,주거의료여가,여가,상업,주거의료,여가,상업,4781.0
202509,마라389864,5,개금테마공원,개금종합사회복지관,부산진구 동네 청년마루,당감행복마루센터,부산진구 생활문화센터,한국신발관,당감골목시장,사상인디스테이션,애플 아울렛 서부시외버스터미널,부산진구여성가족문화센터,당감사회복지관,새당감시장,,,,,,여가,주거의료여가,교육,주거여가,교육여가,여가,상업,여가,상업,주거,주거,상업,,,,,,343.0
202509,마라389865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389867,5,개금테마공원,부산진구 어린이청소년 도서관,당감골목시장,개금3동 주민센터,당감사회복지관,새당감시장,개금종합사회복지관,부산진구 동네 청년마루,당감행복마루센터,부산진구 생활문화센터,개성고등학교,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,부산진구여성가족문화센터,당감4동 주민센터,한국신발관,여가,주거교육,상업,주거의료여가,주거,상업,주거의료여가,교육,주거여가,교육여가,여가,상업,상업,상업,주거,주거의료,여가,13391.0
202509,마라389868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389873,5,개성고등학교,당감사회복지관,새당감시장,개금테마공원,개금종합사회복지관,당감골목시장,부산진구 생활문화센터,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,백양가족공원,당감4동 주민센터,부산진구여성가족문화센터,부산진구 어린이청소년 도서관,괘법동 행정복지센터,사상인디스테이션,애플 아울렛 서부시외버스터미널,여가,주거,상업,여가,주거의료여가,상업,교육여가,상업,상업,상업,여가,주거의료,주거,주거교육,주거의료교육,여가,상업,14609.0
202509,마라389874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라389886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390854,3,개금3동 주민센터,한국신발관,,,,,,,,,,,,,,,,주거의료여가,여가,,,,,,,,,,,,,,,,17.5
202509,마라390855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390857,5,사상인디스테이션,애플 아울렛 서부시외버스터미널,개금테마공원,개금3동 주민센터,당감사회복지관,새당감시장,한국신발관,부산진구 생활문화센터,사상 보건소,개금종합사회복지관,개성고등학교,부산진구여성가족문화센터,부산진구 어린이청소년 도서관,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,백양가족공원,여가,상업,여가,주거의료여가,주거,상업,여가,교육여가,주거의료,주거의료여가,여가,주거,주거교육,상업,상업,상업,여가,948.5
202509,마라390858,1,한국신발관,,,,,,,,,,,,,,,,,여가,,,,,,,,,,,,,,,,,7.0
202509,마라390859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390860,5,개금3동 주민센터,부산진구여성가족문화센터,개금테마공원,사상인디스테이션,애플 아울렛 서부시외버스터미널,당감사회복지관,새당감시장,부산진구 생활문화센터,부산진구 어린이청소년 도서관,,,,,,,,,주거의료여가,주거,여가,여가,상업,주거,상업,교육여가,주거교육,,,,,,,,,80.5
202509,마라390861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390864,5,부산진구 생활문화센터,개금테마공원,개금종합사회복지관,개금3동 주민센터,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,감전동 행정복지센터,새벽시장,당감사회복지관,새당감시장,당감골목시장,부산진구 동네 청년마루,당감행복마루센터,백양가족공원,동매누리 작은도서관,신평골목시장,교육여가,여가,주거의료여가,주거의료여가,상업,상업,상업,주거의료,상업,주거,상업,상업,교육,주거여가,여가,교육,상업,12817.0
202509,마라390865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390869,1,백양가족공원,,,,,,,,,,,,,,,,,여가,,,,,,,,,,,,,,,,,7.0
202509,마라390870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390871,5,부산진구 생활문화센터,개금테마공원,사상인디스테이션,애플 아울렛 서부시외버스터미널,당감사회복지관,새당감시장,개성고등학교,사상 보건소,백양가족공원,장림생태공원,개금종합사회복지관,부산진구 동네 청년마루,당감행복마루센터,한국신발관,부산진구여성가족문화센터,개금3동 주민센터,당감4동 주민센터,교육여가,여가,여가,상업,주거,상업,여가,주거의료,여가,여가,주거의료여가,교육,주거여가,여가,주거,주거의료여가,주거의료,13916.0
202509,마라390872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390874,1,백양가족공원,,,,,,,,,,,,,,,,,여가,,,,,,,,,,,,,,,,,3.5
202509,마라390875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라390886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라391854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라391855,1,한국신발관,,,,,,,,,,,,,,,,,여가,,,,,,,,,,,,,,,,,7.0
202509,마라391856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라391857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라391858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라391859,5,사상인디스테이션,애플 아울렛 서부시외버스터미널,한국신발관,개금테마공원,개금3동 주민센터,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,부산진구 동네 청년마루,당감행복마루센터,부산진구 생활문화센터,당감사회복지관,새당감시장,당감골목시장,개금종합사회복지관,부산진구여성가족문화센터,개성고등학교,여가,상업,여가,여가,주거의료여가,상업,상업,상업,교육,주거여가,교육여가,주거,상업,상업,주거의료여가,주거,여가,14637.0
